business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level
OPERATIONAL,"Forchstrasse 180, 8125 Zollikerberg, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zollikerberg,"[{'height': 1100, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109032760428903012703"">Coop Zollikerberg</a>'], 'photo_reference': 'Aap_uECrbeHDPDSqkr5pItsjbF6bI8kC3KxJ-GgsnUgq1x7I9XO1YBrSTnnCtwFszMnChDAisMnq-Z9BB2_Gk_r9OtRCaiGC_9pLVL7P2aMXebYcylNSukVYJIjhw6z62dE9tgTS6H1SHJo9_B_TMXj_IhaumU0RzNrC5-__CQeRkv1zT-g2', 'width': 2000}]",ChIJ_frLXMOmmkcRxsJOvDmC6B8,3.9,ChIJ_frLXMOmmkcRxsJOvDmC6B8,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",111,47.3461095,8.601838599999999,47.34755082989271,8.60323422989272,47.34485117010727,8.600534570107277,True,8JW2+CP Zollikerberg,8FVC8JW2+CP,
OPERATIONAL,"Forchstrasse 134, 8125 Zollikerberg, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zollikerberg Neumünster,"[{'height': 1100, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102456538718801589922"">Coop Zollikerberg Neumuenster</a>'], 'photo_reference': 'Aap_uEDb2aKifuyK_wyFvQnnmel_BOnhTfjPjWe3T-Xm3yjiSwgXUk-4LdqL4KC4JD8ZjmXtNpzH2rdg-vfwckqq9ENg9WpJwGA74zvJpVl72hCTGEIA2gMjwjmFJ_z1qRzpvPEfaciPm1HukUH-vYHNY8LD9HNOy9LIKHBA6eVFO-9Hs_e0', 'width': 2000}]",ChIJFQXoQsOmmkcR0xfHZsfXyoA,4.0,ChIJFQXoQsOmmkcR0xfHZsfXyoA,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",138,47.3470258,8.596791699999999,47.34848717989271,8.598154979892719,47.34578752010727,8.595455320107275,True,8HWW+RP Zollikerberg,8FVC8HWW+RP,
OPERATIONAL,"Seefeldstrasse 199, 8008 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Tiefenbrunnen,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100820425940943197774"">Michel Jörg</a>'], 'photo_reference': 'Aap_uEC4H77uabkAwBMiYBaxb1dUqzZcaCMGcTQEbbPcvT6e2yQ86IDn2UKvPt3qjzXyhqfHsYvCDICfd4UhC8KIw9iDB5NdCOFJXrThaBXoXb9kcDmBbitTwvnbe8rm05_ZUyZXW9lI9ePQqjrDc4oaPc94CPDlipGRumlBoPAqsZlVfkvB', 'width': 1836}]",ChIJcczfo0enmkcRcVGnSsAbTPE,3.9,ChIJcczfo0enmkcRcVGnSsAbTPE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",185,47.3533693,8.559115,47.35471912989272,8.560464829892721,47.35201947010728,8.557765170107277,True,9H35+8J Zürich,8FVC9H35+8J,
OPERATIONAL,"Seefeldstrasse 123, 8008 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Seefeld,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112513509323336764921"">Marco Papa Manzillo</a>'], 'photo_reference': 'Aap_uEAbon3bem2mil7NTLM-sY9muYbhry56Mmkr6m3SAsHn2HyYPjp6F7nu6gt81TftTqh_u_Tr0PFSGWItvRLDYgoCnKrmuMQk528piSHdioiHdPYSlT8z_82qMxgHPHtyHMlgHp3rj7pU1-uBBID_n4xtL32CFzsp4fVbDvo3jZO3xJ8X', 'width': 4032}]",ChIJdUL9H02nmkcR9sm4Ipv4OMU,4.1,ChIJdUL9H02nmkcR9sm4Ipv4OMU,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",422,47.3580373,8.5547665,47.35938712989272,8.556116329892724,47.35668747010728,8.55341667010728,True,9H53+6W Zürich,8FVC9H53+6W,
OPERATIONAL,"Hohlstrasse 560, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Pronto Shop,"[{'height': 1036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108626306814024863076"">Coop Zuerich Hohlstrasse</a>'], 'photo_reference': 'Aap_uEC8LWjbf2dCUR28haDOKXHSARJtibs20StGi5WGwVu1AAK1MQ2zaKjF8U8M4SFBn4CFj5uQ28MEGf03ktIsmPaNLAocHF1RSKkLh5Y8mBmypcs7pJ2TSSWJeyVSYKMdhN4Pbb_3Eq8Jt4MhkcsR6plkPEnvh9oeJwBQpiknJeIHGFMr', 'width': 1800}]",ChIJQcDww7cLkEcRsYKZzJ28k90,4.1,ChIJQcDww7cLkEcRsYKZzJ28k90,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",317,47.3909986,8.489169,47.39221892989272,8.490570979892722,47.38951927010727,8.487871320107278,True,9FRQ+9M Zürich,8FVC9FRQ+9M,
OPERATIONAL,"Lindenpl. 6, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Lindenplatz,"[{'height': 1100, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110743088057921772990"">Coop Zuerich Lindenplatz</a>'], 'photo_reference': 'Aap_uEA35LU6toEKF_ageoDb-bbW0owHmbvLRt0D5ebVneBixiehFtOmOEBtawAF6QYkuV9k4-RtWlLxzeXOD8Q8oDNUYZwCpIFCXpzEYszHAOuYdSsrV39TfomwIwK0Tp0P2rlzk2YMbTsMagj9j60FUntss1eGi-nW0YZSl29w4NwVfbgK', 'width': 2000}]",ChIJeZIZA8kLkEcRrBtlVEevG5k,4.0,ChIJeZIZA8kLkEcRrBtlVEevG5k,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",272,47.3876386,8.4853846,47.38898842989272,8.48673442989272,47.38628877010727,8.484034770107277,True,9FQP+35 Zürich,8FVC9FQP+35,
OPERATIONAL,"Vulkanstrasse 108, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Vulkanstrasse,"[{'height': 1100, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100143450934471301913"">A Google User</a>'], 'photo_reference': 'Aap_uEDzkniK6abWTlLwiItCTZE4eE_HgOjntlbt4MPpluzu1X6hmlxHApPGXRBIvOrgVObFT9iyelz8kWj9NpiIlRTJDyZPQJPVsYm5YEuytDKIFgnw4KXFn0iGnjmfv_JB-rNDgSLmRPJlNsacofsP2t-K7baZ3vn8h2CDJrKpEuTRqHSU', 'width': 2000}]",ChIJhVuN5FMLkEcRFnlKkzsRQ44,4.2,ChIJhVuN5FMLkEcRFnlKkzsRQ44,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",45,47.3935497,8.4838483,47.39489952989272,8.485198129892721,47.39219987010728,8.482498470107277,True,9FVM+CG Zürich,8FVC9FVM+CG,
OPERATIONAL,"Am Suteracher 14, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Suteracher,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107743874693397647461"">A Google User</a>'], 'photo_reference': 'Aap_uEAjdUPEHX3wDBCyhEDgS6a02nTs-tVp-GueMFUCRgujhhf76c_eFBdcxNsu0w--o1G1j4CwgU3EMvzWcjdnPufHKLgHuwClF7o40H8TQl9yCXZAaUc779ege_oOE4nC9euw2znF7c_DBNhwlpa_QKy6u7ueHT4CpVPxjWruIzncsIZ8', 'width': 4032}]",ChIJ6bEo5eoLkEcRo5q89S3axQ8,4.1,ChIJ6bEo5eoLkEcRo5q89S3axQ8,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",135,47.389955,8.4720952,47.39115337989273,8.47333762989272,47.38845372010729,8.470637970107276,True,9FQC+XR Zürich,8FVC9FQC+XR,
OPERATIONAL,"Badenerstrasse 812, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Pronto Shop,"[{'height': 1036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101686315753224678357"">A Google User</a>'], 'photo_reference': 'Aap_uEBsfcLBs5gvNHRvFhlCMqDh1KEcs6QwoWppTfRyefaZR4wkr8SDPec7q2jEaxYaEjJBP7TlpdDpERFH7cFypvto905II_0lXbGXX9uZMNA-XFbeHtFJVlFdcEBXKWjsLuBI4xkz-DYUpj-tENVD9Ow8SfmKTF_Atfv_fU118t9MOFWR', 'width': 1800}]",ChIJ2Ud27RcLkEcRfndVpo-Fkac,4.1,ChIJ2Ud27RcLkEcRfndVpo-Fkac,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",80,47.3933164,8.474460500000001,47.39466622989271,8.47581032989272,47.39196657010727,8.473110670107276,True,9FVF+8Q Zürich,8FVC9FVF+8Q,
OPERATIONAL,"Baslerstrasse 50, 8066 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Coop Bau+Hobby Zürich Letzipark,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113200936652747241126"">Salvatore Rudi</a>'], 'photo_reference': 'Aap_uECmBYgxeoEtu2VI2mfzK9c3GM5-xEL_JqbY8BW8x-7uV3MZfnxp6t0pw5P2-ZTS9p9hsqULiwjE1TvCBMhZFudke8VWBzCxU3i3afw1tZb_4HLSrodiRApkzI-dCE1heIWJc_ewMu6ySwDAqZDLqe9qwjyRXuQ6DpYHnVFxf-KaEQV0', 'width': 1920}]",ChIJ7-A0MDEKkEcRAaRifaIjC8U,3.9,ChIJ7-A0MDEKkEcRAaRifaIjC8U,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",726,47.3870263,8.4996428,47.38841397989273,8.500774029892721,47.38571432010728,8.498074370107277,True,9FPX+RV Zürich,8FVC9FPX+RV,
OPERATIONAL,"Ginsterstrasse 1, 8047 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,BachserMärt Zurich Albisrieden,"[{'height': 2763, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112299952392810864568"">BachserMärt Zürich Albisrieden</a>'], 'photo_reference': 'Aap_uEAyCRj5nfx-UUymvCPAmIPEuW3ZCFbV52lWsurNKTmn7Y_dWnpNdkIBMVvUNA5ADucMx2hUHhJ320yHldhd-mjEVR5mrEiolUvlM44LyhiO6I7mLYee1t03CFXMkF9Ha4U42lPr0qC444eAZG0F5tWGVH2WiYV-sbi5YVV2avzA43cA', 'width': 3679}]",ChIJu7xUtCwKkEcRLbhLuxWSofk,4.5,ChIJu7xUtCwKkEcRLbhLuxWSofk,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",71,47.3760704,8.494829,47.37746732989271,8.49631247989272,47.37476767010727,8.493612820107277,True,9FGV+CW Zürich,8FVC9FGV+CW,
OPERATIONAL,"Baslerstrasse 50, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106975292163023096364"">Marcus Mokros</a>'], 'photo_reference': 'Aap_uECLvRrV8PgrCfxcHhN82NZR-b9OkCzroRuZm3NsUte1iES0ftTNjpm2HamewQBFzqr8lRYhNHg8xu0XcLb4KVo0bn7vYmoN_cRq6LDjQW8TF6yOYOF5ZJ2N2265W9lzwzndiB5fR7i8PFmeYgMVyOukmxs3qa4igDnORJD7_eLEzsXk', 'width': 2448}]",ChIJ7cqQxDQKkEcRmROfYcw7PUU,4.0,ChIJ7cqQxDQKkEcRmROfYcw7PUU,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",33,47.38579319999999,8.499642300000001,47.38779982989271,8.50033082989272,47.38510017010727,8.497631170107276,True,9FPX+8V Zürich,8FVC9FPX+8V,
OPERATIONAL,"Baslerstrasse 50, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Apotheke Letzipark AG,,ChIJ7cqQxDQKkEcR5u6x0zxDG04,4.5,ChIJ7cqQxDQKkEcR5u6x0zxDG04,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",4,47.38687600000001,8.4987795,47.38814197989272,8.499899429892722,47.38544232010727,8.497199770107278,True,9FPX+QG Zürich,8FVC9FPX+QG,
OPERATIONAL,"Baslerstrasse 50, 8066 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Interdiscount,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113200936652747241126"">Salvatore Rudi</a>'], 'photo_reference': 'Aap_uEAxrIvgu2xGIQtM9NlS_twlF5hOEEMCrrY3eVYZGRBSjK4WLf7jgFd8JmYJ6CZnLuUNRhr54i_oTq3ILDj-0xQ_EipAhGcYD3uSJBPe292ZcxPHmPunp1PUAx01b_9pDuNbG0AMA-GirFBstt6SPABggfVUUjtvfWPPyIFikthEyftZ', 'width': 1920}]",ChIJ7cqQxDQKkEcRsLVnmtcp9q8,4.2,ChIJ7cqQxDQKkEcRsLVnmtcp9q8,"['electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",159,47.3875633,8.4977042,47.38840122989271,8.499431529892725,47.38570157010727,8.496731870107281,True,9FQX+23 Zürich,8FVC9FQX+23,
OPERATIONAL,"Am Wasser 146, 8049 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Coop Pronto Shop mit Tankstelle,"[{'height': 1036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111312426208396301390"">Coop Zuerich Hoengg</a>'], 'photo_reference': 'Aap_uEBOViD6fFt-m7Xkx9fH1lwWSMeswscGOsV5VG1rvG_owHds6ivvd1bZ-wgkVXxAmsSlnqIAFGwwrQw4qR6x35dESMYFln_Z7Hx8vYqm7-LG3081Yz7wNHgA2dfDPZfOiexqXL5EFTbv78G7w9KXvLVyXZFtQ2eKvhDGjAPsqcbvDFoG', 'width': 1800}]",ChIJc-X3iq0LkEcRvzvTpqPE-2o,4.2,ChIJc-X3iq0LkEcRvzvTpqPE-2o,"['gas_station', 'supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",186,47.399702,8.4972645,47.40105182989272,8.498614329892723,47.39835217010728,8.495914670107279,True,9FXW+VW Zürich,8FVC9FXW+VW,
OPERATIONAL,"Frankentalerstrasse 20, 8049 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarket,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103777948826335712247"">Dominic Schelling</a>'], 'photo_reference': 'Aap_uECKy5OUsaLqQTPXOFe69jd_rS1R7XxXZz_BnwipKoPy4K8nntv3tF5D4akydG2L-yoHgQzGkZIbpTXWZ-PyZ4Ad2KGMW33MaC7VeTJ8QHAeQQZ8x8kSfM42oNJQwbH3IqNWzo6fLzBzDEdoQQHtS6qcAPVp_6MkX1XQ15WMsWs1y5rw', 'width': 4128}]",ChIJfVT3iKELkEcRoIeBfxOeBNY,4.3,ChIJfVT3iKELkEcRoIeBfxOeBNY,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",251,47.4058702,8.4814171,47.40715372989272,8.482728679892722,47.40445407010728,8.480029020107278,True,CF4J+8H Zürich,8FVCCF4J+8H,
OPERATIONAL,"Regensdorferstrasse 9, 8049 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Hönggermarkt,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110912437207467611127"">Alexander Ens</a>'], 'photo_reference': 'Aap_uEDu7VHoNhXHFk6JstfkHUyO2oR-vfUDCAZ3dg3l_2QxqzbMQovHvfj-VYBunrJP01Cfhxsr8KstB25Rym1IETbobMLVmhtQqulfxMjWys4SDDEKJIBnzESTALL00b-TMCa9TJ9tNJnVEb5gJ0R1TY6NNbnmY1wdZqbZQGk6YceVyZAN', 'width': 1920}]",ChIJ8WTzRqwLkEcRgLJV1RR5rFw,4.2,ChIJ8WTzRqwLkEcRgLJV1RR5rFw,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",278,47.4026805,8.4983802,47.40403032989272,8.499730029892723,47.40133067010728,8.497030370107279,True,CF3X+39 Zürich,8FVCCF3X+39,
OPERATIONAL,"Wolfgang-Pauli-Strasse 14, 8049 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich ETH Hönggerberg,"[{'height': 1100, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118137392229820812592"">Coop Zuerich ETH Hoenggerberg</a>'], 'photo_reference': 'Aap_uEBvkuRK2kH6wb0fcY7pezUgBnh7Yj5t-D5GCWjpA5WbJQSueyEyKekPzE4A4rz_U9ed0q6vWsx8HGX9V-zCoELU3auHWYrYOiwOA8KRYFQ-HqnJCbLMCZh9SjYocsRGv8zzM5syg9B6r0h8bONfXF8O0WkFML9f8a2-NyHPhB4Fujsg', 'width': 2000}]",ChIJRw4SNB0LkEcRYhmPPYIP6qk,3.9,ChIJRw4SNB0LkEcRYhmPPYIP6qk,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",137,47.4083915,8.507961,47.40974647989272,8.509202479892723,47.40704682010728,8.50650282010728,True,CG55+95 Zürich,8FVCCG55+95,
OPERATIONAL,"Rütihofstrasse 15, 8049 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Rütihof,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115144725611450911355"">A Google User</a>'], 'photo_reference': 'Aap_uEA-AtaaPrVh2SLUh_Ct8-gZwAiXRk8LkB3T2_bVGNDySVH2xZPAcyr6Nq3GlW9Nd7XabfRu2hoqRgdKYWO7P7ijEbK-9lhzwzhu8PtrAvdxg-JtO8vsnbbSqqF0Eay7Cvh_qLQ2MjyT8UG3hoGs7dFkRfVXuPczvr1CuHJU8ZHBTW_w', 'width': 3024}]",ChIJzxVi73QLkEcRqPs8Nd-0uWU,3.7,ChIJzxVi73QLkEcRqPs8Nd-0uWU,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",107,47.4137347,8.4796167,47.41508452989272,8.480966529892722,47.41238487010728,8.478266870107278,True,CF7H+FR Zürich,8FVCCF7H+FR,
OPERATIONAL,"Vladimir-Prelog-Weg 10, 8049 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Coop ToGo Zürich ETH Fusion,,ChIJL2dRhlUKkEcRh0dxKRUsP6Q,3.5,ChIJL2dRhlUKkEcRh0dxKRUsP6Q,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,47.4077416,8.50781,47.40897342989272,8.508744479892721,47.40627377010728,8.506044820107277,True,CG55+34 Zürich,8FVCCG55+34,
OPERATIONAL,"Wehntalerstrasse 549, 8046 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Wehntalerstrasse,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100082285357939411115"">Gleb Ebert</a>'], 'photo_reference': 'Aap_uEC_TeaOUKd1mTKR9T2wWbeOrfzIOifk7EK6izsmGmU1_UKLNcRgD_VrVOlFGkqUyMn6-d53w0fGAIbuPYdJRJIZD-GJZ4VebphO5n5HqgcQCZLzKePAzFkAcEy1dbOnwe-jPD12AIHh__ZXtqUZ9YrZYR6y3hq86FHhqQJMhi4xqe7o', 'width': 4032}]",ChIJRw4SNB0LkEcRExd1P9a5qdo,4.0,ChIJRw4SNB0LkEcRExd1P9a5qdo,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",200,47.418887,8.5055923,47.42042582989271,8.507092179892723,47.41772617010727,8.50439252010728,True,CG94+H6 Zürich,8FVCCG94+H6,
OPERATIONAL,"Mühlackerstrasse 199, 8046 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Mühlackerstrasse,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110221221112978530977"">Szilveszter Onhausz</a>'], 'photo_reference': 'Aap_uECOG9_SvaAjE_wGan68KiiUC4E6_6P9CzsuaMuKT8czyyxQ9FaSmTITDN3TKuIC_8HWz9U_27YJgSiBMgMPJBssQ1WLv79LkZrwVuqhaGNCmQqzI7VPFL9OBsfgzpyR8FutnIN8cJzI-xfJ29AejYvHjRvqYRne6ko7TbMFsYa2-QG8', 'width': 1280}]",ChIJRw4SNB0LkEcRWPYV38w7oL8,4.2,ChIJRw4SNB0LkEcRWPYV38w7oL8,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",212,47.4255113,8.4969846,47.42686112989272,8.49833442989272,47.42416147010728,8.495634770107277,True,CFGW+6Q Zürich,8FVCCFGW+6Q,
OPERATIONAL,"Andreasstrasse 5, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Andreasturm,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111363506173296195158"">Micha Baumgartner</a>'], 'photo_reference': 'Aap_uEBhWMNhzhQ3mV1uB_Xus5XOhvGwbM-2cbt-1B_ZbvBUhNq0Ml5_kEattkhu7YgTaLUPEmqLO30PAZsQXlaONPmiMWhsMrH18AP27cFJoaP36qqxy2vcEoQyyw5hxc9ofu1BJXYeah-GE-Ch3syH5EvwFwTjKLUTTNAQ-io7EZERxM82', 'width': 2736}]",ChIJIbLL9VYLkEcRbWHefo1OQxw,4.3,ChIJIbLL9VYLkEcRbWHefo1OQxw,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",102,47.41290499999999,8.5473555,47.41407642989272,8.54823877989272,47.41137677010727,8.545539120107277,True,CG7W+5W Zürich,8FVCCG7W+5W,
OPERATIONAL,"Schwellistrasse 69, 8052 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Schwellistrasse,"[{'height': 1100, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106649947039878950429"">Coop Zuerich Schwellistrasse</a>'], 'photo_reference': 'Aap_uEAVPW96OPvOoZeyqf-rb8m520ESvJRk_gDJ_5CbkHXAGueeSH84s9Yiyy0Qds2dIskHObv1e1WYBEaK7DkFss7I2i-djJ4Kq6o9hxXYlKCx9BNDpUgZe9_bLOGgQZrEXrE3ziynZArh1D8qaELY4n8ZxklCB2m9XjWB5SMbu5WAxx3H', 'width': 2000}]",ChIJReNzlpUKkEcRZGI02kTFB4Q,4.2,ChIJReNzlpUKkEcRZGI02kTFB4Q,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",147,47.4248944,8.537754,47.42632412989272,8.539044629892723,47.42362447010728,8.53634497010728,True,CGFQ+X4 Zürich,8FVCCGFQ+X4,
