,Unnamed: 0,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed,price_level
29,9.0,OPERATIONAL,"Regensbergstrasse 309, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112665430431628815107"">Paolo Missoni</a>'], 'photo_reference': 'Aap_uEDskzmaOr-hfjHPkYapw0NdJ2FDILeuEMQMirVTk6v8gXGQV_S6D4ubXmuRxe7bvuDphlHE7sZIUKa4fIND0G1Y3rSSQjkWTOgarTNb4p0u2apNydLSYS74uBduSa8tjVnLw6Nz50pq0D0OMnpqSHsA_6mu851sOa8wELuruJam2Za2', 'width': 5312}]",ChIJy1mGYvQKkEcRXIoQm66sEwQ,4.0,ChIJy1mGYvQKkEcRXIoQm66sEwQ,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",167,47.4114292,8.5265716,47.41285412989272,8.527945929892722,47.41015447010728,8.525246270107278,True,CG6G+HJ Zürich,8FVCCG6G+HJ,,
30,10.0,OPERATIONAL,"Etzelstrasse 6, 8038 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109418410822606281393"">Sławomir Sadziak</a>'], 'photo_reference': 'Aap_uEB-GpR6QcyEd8dTks4Ce_aUbzoxNzUAFL_FYQ3PROKVSxlUEHAcbtDRFdGyjMSOUGjl6dloTVFjsSqIY5n9qJiS3NoU_T6gthwYEZXwqNWzhlO8sE258Z4jWS9LOs5gdIwR5qReRxR5CLjr3CBMi6-2skg_9-et-l6ZIUTg9Yh5xh22', 'width': 3024}]",ChIJB7J3Hd8JkEcR9069C-srWDE,4.2,ChIJB7J3Hd8JkEcR9069C-srWDE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",102,47.3445223,8.5308077,47.34590507989272,8.532130529892722,47.34320542010728,8.529430870107278,True,8GVJ+R8 Zürich,8FVC8GVJ+R8,,
31,11.0,OPERATIONAL,"Hofwiesenstrasse 350, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104260244537469362941"">livio plantamura</a>'], 'photo_reference': 'Aap_uEAsI7jfImzIHZM35cInedljDrv5-ZYPpku6eoxn7wwZJWdyQLG6O1kqCmyKpn_fYaaKG3M6UNToLS70RzNqBNdZp3pHHPETkA2jtb7xe8xst0befnTHpAQa65kH_uHPPamU_Ky6TV5QEcmh8dZYcYDqBQ7Z3Gq17-W2CTYqYnilmR2-', 'width': 2340}]",ChIJB0BcC4YKkEcRStccruWRrAw,4.1,ChIJB0BcC4YKkEcRStccruWRrAw,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",47,47.4103609,8.5434623,47.41172577989273,8.544888329892721,47.40902612010728,8.542188670107278,True,CG6V+49 Zürich,8FVCCG6V+49,,
32,12.0,OPERATIONAL,"Ladengasse 1, 8102 Oberengstringen, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116588319539734337458"">Pablo Gonzalez</a>'], 'photo_reference': 'Aap_uEDvlKPjlUsocMAi-GJ0k_NRP9m_rRHPVi_lj1ZT13PyQBvUeECwT4HVh_SgDm576ygzhbMQXl6QLxFgSp32SB_X2aLWtkpZNVhXV3PbbzKjC2qJguXlmYE4c18cFfV4wXLN1hdxbpfPZMVBuRrdQatljNqXEmya2KCszAvPyV-rtPUO', 'width': 1080}]",ChIJc-rMuIMLkEcRPrsfwWMlYpk,4.0,ChIJc-rMuIMLkEcRPrsfwWMlYpk,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",76,47.4085506,8.4635141,47.41008602989272,8.464603929892723,47.40738637010728,8.46190427010728,True,CF57+CC Oberengstringen,8FVCCF57+CC,,
33,13.0,OPERATIONAL,"Toblerstrasse 76, 8044 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,,ChIJF0tr4nyhmkcRiiQMDpqlGKI,4.1,ChIJF0tr4nyhmkcRiiQMDpqlGKI,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",36,47.3788752,8.5594874,47.38028527989272,8.560906429892722,47.37758562010728,8.558206770107278,True,9HH5+HQ Zürich,8FVC9HH5+HQ,,
34,14.0,OPERATIONAL,"Areal Sternen, Zürcherstrasse 110, 8903 Birmensdorf, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117566477119615193391"">Thomas Gohl</a>'], 'photo_reference': 'Aap_uED7DY2VgMz8PF2KKRtKJy5npkhBn20LkHzenJF9lyZmpSHoMFpML-10afkXyqiRHHy8gIw4_nCfd_G4QGqRJQ2JoyJKEps_Qa-VRmORRbbRPOQTmS-S7FmkIAUutfv-XNv96uZn48kfzeaazU3Q0n1WXMgzDb6U8Zr2bZNBB-IArPO8', 'width': 2976}]",ChIJF0thjUUJkEcRI7K0JlSg1K8,4.3,ChIJF0thjUUJkEcRI7K0JlSg1K8,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",134,47.359685,8.454051,47.36112172989272,8.455508629892721,47.35842207010728,8.452808970107277,True,9F53+VJ Birmensdorf,8FVC9F53+VJ,,
35,15.0,OPERATIONAL,"In Böden 174, 8046 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101155451048876912778"">Akiva Wrubel</a>'], 'photo_reference': 'Aap_uEDKduPBwI-EFc33ZPnv0Wpu_xv6Kh7V-5YX_OkAm9QfP5333lItT2I_gBSIkub91DsZB9Q8HHR-VZxsrISv2DYj8YGmyU-FTtl7aBTqNZE15vRYe53hjFmVjOO41-CiPP32Lckprf7YpP9sL08bxdGXabCsaSYbudN6OABjHNtQg7tG', 'width': 3024}]",ChIJJ627nuIKkEcRpmltSqueC-w,4.3,ChIJJ627nuIKkEcRpmltSqueC-w,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",79,47.4206343,8.5082811,47.42143337989272,8.509733179892722,47.41873372010727,8.507033520107278,True,CGC5+78 Zürich,8FVCCGC5+78,,
36,16.0,OPERATIONAL,"Forchstrasse 261, 8032 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116487761392551074752"">Ruedi Steiner-Pulimeno</a>'], 'photo_reference': 'Aap_uEACessQYZThD1NEZBprTlqWuJA1_Bf9duyQ98KJUzurYtxBDnGanDsUPNRyxZIadc2bP3uf8UFw-tbVPqiqqPHm_9R-PpzvoxPVaNZGIBrTdUeRr1IyLOZo53poNoDZrk_v1TpLILnygJ1oO6qPjk9oWgHe3Uw7EzF2fzXPzOYsRh0-', 'width': 2560}]",ChIJ5XXFnjGnmkcRDBvusWEK2nQ,4.3,ChIJ5XXFnjGnmkcRDBvusWEK2nQ,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",145,47.3584018,8.5717007,47.35972487989272,8.57306052989272,47.35702522010727,8.570360870107276,True,9H5C+9M Zürich,8FVC9H5C+9M,,
37,17.0,OPERATIONAL,"Einkaufszentrum Lilie, Uitikonerstrasse 9, 8952 Schlieren, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,,ChIJwfYnSnQMkEcRO6E1Ik2TWes,4.2,ChIJwfYnSnQMkEcRO6E1Ik2TWes,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",47,47.39682939999999,8.448775699999999,47.39817052989271,8.449764979892722,47.39547087010727,8.447065320107278,True,9CWX+PG Schlieren,8FVC9CWX+PG,,
38,18.0,OPERATIONAL,"Winterthurerstrasse 549, 8051 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 552, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109596984376365501423"">A Google User</a>'], 'photo_reference': 'Aap_uEAo1sr2yGZfhfFbWMegb7RjFN9z7ALCwXoJ8Gf3J6VqA6v2mrThzxNE3ivySXfDG21uT4sm_DBsZTyykEopJJqNSHTXQ4cptJWH0y-2Hzfjv6nPS1GHUbH_a29A2ojVhRDs_kFw_Fc81RXBs2sTPrLIwW_NUS-DdKABg5OgTvFfJqWa', 'width': 1249}]",ChIJf_5FPmCgmkcRFaTs-HAt1u0,4.2,ChIJf_5FPmCgmkcRFaTs-HAt1u0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",282,47.4045485,8.574454,47.40582207989272,8.57583367989272,47.40312242010728,8.573134020107275,True,CH3F+RQ Zürich,8FVCCH3F+RQ,,
39,19.0,OPERATIONAL,"Schaffhauserstrasse 491, 8052 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109107729891929927674"">Marcel</a>'], 'photo_reference': 'Aap_uECTaRMuo9t1KwVsF9IXKmUIdEvK7mLP8jMzMOkpgBZ2usbEIEVeESozeKnqbr4oX3wGgxocZFhzgUhNkUzC2I4I9WhUtVLrGy4lECuKtE5Q0ddOx_eSiBOiIqG8os_fJvK0Ubk1f6YPSyQOT9UsZ0aVTuU0lhpCnJmr6Kzjbwgk8sbd', 'width': 5312}]",ChIJuXZxaJkKkEcRRXuwX5NEp2c,4.2,ChIJuXZxaJkKkEcRRXuwX5NEp2c,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",262,47.4211483,8.549409599999999,47.42247187989272,8.550831379892722,47.41977222010728,8.548131720107278,True,CGCX+FQ Zürich,8FVCCGCX+FQ,,
41,1.0,OPERATIONAL,"Güterstrasse 4/6, 8952 Schlieren, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103342128380153564274"">Per Stobbe</a>'], 'photo_reference': 'Aap_uEB3xvfBiBX3-Rygf4Oy-EsISf0XqARiMtDF-OJOE2aOTlMbGlZ2RPQ_J3dgfpmEfQzxVT18gmceW8rqjbpK4wzqhZ8hCQ81-btXGpDFCiQPF3n4qgDA4lPGyNh6LE-KBvV1hLFHvRUI0SVfR9XY-c9DmlUicCeDL4LjHjrncJcruGc8', 'width': 5120}]",ChIJ6044WzcNkEcR2X3vRE8L6Sw,4.2,ChIJ6044WzcNkEcR2X3vRE8L6Sw,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",181,47.39890030000001,8.446334199999999,47.40021597989272,8.447692079892722,47.39751632010728,8.444992420107278,True,9CXW+HG Schlieren,8FVC9CXW+HG,,
43,3.0,OPERATIONAL,"Glattalstrasse 76, 8052 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112417205508337509917"">Urs Angst</a>'], 'photo_reference': 'Aap_uECvMTahdRlVOo0iOGBvFKoDuxcWRKM84mimYtL7ooiZxMeUGP9rujN-_bHDRKUk7azx8PrZFOv7sF17S6OkurOScN0Hvqoc6h6z28DSBBezw46NcwJv3qoyJ4xOYHPEqhxCUQ3FZnCa3rB1XK3DOfd7aTusZ_IDEqa0QM7yOL3aaXkW', 'width': 3024}]",ChIJB4aGzaIKkEcRQmQOUZaAvIo,4.0,ChIJB4aGzaIKkEcRQmQOUZaAvIo,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",126,47.4272499,8.5467361,47.42850382989272,8.547971729892721,47.42580417010727,8.545272070107277,True,CGGW+VM Zürich,8FVCCGGW+VM,,
44,4.0,OPERATIONAL,"Freiestrasse 52, 8952 Schlieren, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102314324392262625356"">Urso Ada</a>'], 'photo_reference': 'Aap_uEAMJ9dyXCEacDgWeZRl_QDhxkQNxtZI7O_Qm8k7CI3ebg4AQSkkBcSDaaoMcyaXvDKxouNabu6xw1x6RtOazIwcW5kGLMeLT7bfQlh5nEUbDLFG7KnFsgltSm0J9CE7X41p6JBEYdIPAAJ5caWdkjk1wYFTlxICStXzXgF2lHi5e8FW', 'width': 1440}]",ChIJtVUAfG0MkEcRdmOIjNFAbCY,4.1,ChIJtVUAfG0MkEcRdmOIjNFAbCY,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",91,47.396083,8.439446,47.39743282989272,8.440795829892723,47.39473317010728,8.43809617010728,True,9CWQ+CQ Schlieren,8FVC9CWQ+CQ,,
47,7.0,OPERATIONAL,"Witikonerstrasse 299, Einkaufszentrum Witikon, 8053 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117056591400520807255"">Eugenio Gandolfo</a>'], 'photo_reference': 'Aap_uEDuTBglNf4eEwfzeNlSsWHcRVA8SgIIKDRYosLqL7irlAKTImD6Saoi159quDAXgRYRx2WNbv4tPN0FLjSaCh-cDvaakHDo-XZV904AvFtfh_CYEReDtuAQgzed2cRVAgv2ZAWdIXQhQtbKgDWpoijy5S7RoQpyJSlrF-50mmA6F5zH', 'width': 2160}]",ChIJL6QEBCqnmkcRwHLBd3phqYw,4.3,ChIJL6QEBCqnmkcRwHLBd3phqYw,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",102,47.3584599,8.5862955,47.35972192989273,8.587641229892721,47.35702227010728,8.584941570107278,True,9H5P+9G Zürich,8FVC9H5P+9G,,
48,8.0,OPERATIONAL,"Im Zentrum 1, 8105 Regensdorf, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105761450866580114609"">Xorri Xorri</a>'], 'photo_reference': 'Aap_uEAoIgMBfUiUMjVFtZwjm6kwapvuu8AGkdwP1djGVYbvEFFXlW6sIdTMFGw1fkvWPtX838bWGKr2qfL8nAoIBR6Lv4uj3ne2-AayG2rZDTAbrzHnTx3-4etD5fK5f7JydtPetMHxWESa_W63LwvxlQVn2i3N7828xur3zLWzI5DDJFZr', 'width': 4032}]",ChIJEftGgF0LkEcRWcqt67mNHgc,4.2,ChIJEftGgF0LkEcRWcqt67mNHgc,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",56,47.4310757,8.4696723,47.43225942989272,8.470843679892722,47.42955977010728,8.468144020107278,True,CFJ9+CV Regensdorf,8FVCCFJ9+CV,,
49,9.0,OPERATIONAL,"Wallisellerstrasse 114/116, 8152 Opfikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Partner,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102067997930029404676"">Stavros Dimou</a>'], 'photo_reference': 'Aap_uEBmOz_hHVBrrw4MFIlS-_YoxB-R3wzEWDrcyjXEVsEjWyU3pzWJsw5Bc_5X0WEKw7O1E5maXfZBgpGR5wem5wHhRodQadjVplq3zbC3K8TIOANepZVpdMwiyaAq3xEXv16a8KQG835-n6G5C8auFTb0XcmW2D1Z9UZvdvTovbnCK4T2', 'width': 5760}]",ChIJPeETgBGgmkcRGs13AIksGdM,4.4,ChIJPeETgBGgmkcRGs13AIksGdM,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",171,47.428244,8.573966,47.42961637989273,8.575327279892722,47.42691672010728,8.572627620107278,True,CHHF+7H Opfikon,8FVCCHHF+7H,,
50,10.0,OPERATIONAL,"Dübendorfstrasse 271, 8051 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106871465245330007342"">A Google User</a>'], 'photo_reference': 'Aap_uEDF5-zCgDBrukupb4lCMYpmcZ2D9QrHmMGxNc-bFTKoySg1hnGPzWsFRjV3Jr-a7BRagGwcMsXrfnkD_8mdklKhP5O5guFOdkvXVNgkcCVruEPXdBlmie-Mv9YWM7ZnaKAOXWBUNHvr7prkcCFiyS8uKfP7n74dsFFyJJaAl5S1d5Z5', 'width': 4032}]",ChIJmyluu8KhmkcRVDaQt0P7Dg8,4.3,ChIJmyluu8KhmkcRVDaQt0P7Dg8,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",34,47.3999951,8.5878022,47.40125907989272,8.589096129892724,47.39855942010728,8.58639647010728,True,9HXQ+X4 Zürich,8FVC9HXQ+X4,,
51,11.0,OPERATIONAL,"Bahnhofstrasse 9, 8304 Wallisellen, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108914278009878928951"">Jürg Bratschi</a>'], 'photo_reference': 'Aap_uEAtubyIGH7IwkDs2xu4jcZYt0DoeQd6B7MAuOWpLe68xUQfCF1tWMQajQM2lby1aklPgc1MlUIVz94GzwyPB_yYIy_cCUYzjpBkYPnuq8SH4LEMOBC8Zu8MTtq4yikVSptYVikYMRzCj5gPgeBwRlA1_1lz8Cpr8cNRYVB4x4KXcUrv', 'width': 3984}]",ChIJjV__e0WgmkcRNW4NTictIwA,4.2,ChIJjV__e0WgmkcRNW4NTictIwA,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",156,47.4143811,8.5910411,47.41564892989272,8.592279729892724,47.41294927010728,8.58958007010728,True,CH7R+QC Wallisellen,8FVCCH7R+QC,,
52,12.0,OPERATIONAL,"Hochweidstrasse 3, 8802 Kilchberg, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109418410822606281393"">Sławomir Sadziak</a>'], 'photo_reference': 'Aap_uEA4kSZRD_0kijG3f9HtCLoNpu-AOCPS5QppIXQIU4Dg8BdWWQpAHVbp0cATe0W5oDpTsdk0xG0a4ES8i0MMrNJdjNQ4_2AomJTiy1rejRy7HkiHQ1vuKDoj9EqsfXdQQcMz-8RkxsnwvNnjVzcs_yUWsyZIBn9lClLyvDxg2RdTGWOy', 'width': 3024}]",ChIJezpaOcSnmkcRZP7Rf0G6L9k,4.4,ChIJezpaOcSnmkcRZP7Rf0G6L9k,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",119,47.3170757,8.5386927,47.31836242989272,8.540179529892722,47.31566277010727,8.537479870107278,True,8G8Q+RF Kilchberg,8FVC8G8Q+RF,,
53,13.0,OPERATIONAL,"Birmensdorferstrasse 79 Einkaufszentrum Spitzacker, 8902 Urdorf, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 5120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106013942264585560105"">Claudia Meier</a>'], 'photo_reference': 'Aap_uEBjEyALRDq_5Q42GrKXAaOkvS8ik977DGEG3hbFP852cZlL0D3QlAppB0zdB4HVxoLD7FIte1sBAdIOrvU-zvOQYEroDzPT26UZxUCyQrlIEurWkt_7K2AIMR_BKqWoZCvKe2_ZS4t0E6Zmg6-00hH1p8PNKFUltt3PWCyjAgdOmSXw', 'width': 3840}]",ChIJnxYqzCIMkEcR6UvsYaJGSqg,4.2,ChIJnxYqzCIMkEcR6UvsYaJGSqg,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",65,47.3850777,8.422424,47.38649542989272,8.42335867989272,47.38379577010728,8.420659020107276,True,9CPC+2X Urdorf,8FVC9CPC+2X,,
54,14.0,OPERATIONAL,"Neue Winterthurerstrasse 99, 8304 Wallisellen, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108528686425089221553"">Ursula</a>'], 'photo_reference': 'Aap_uED2IOeP8liQ8qjuUDodUAoplum7zaAXtvb3G7pZ-_Gi0mUCD8SpbctlDgTrC8-Ofd_sTU8Cc8mmZ5Le_2xJOmb0eP8OtcfvEuX5YQH5xy6hVls3eWmN647ZahxvlSzR8xHUgWIS3ikY5aZauBBS9BrGDArmaOdr55cMo1FqlDAryoY6', 'width': 2240}]",ChIJpS1s6VOgmkcRQsnWREZLvDY,4.2,ChIJpS1s6VOgmkcRQsnWREZLvDY,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",113,47.4078875,8.5965549,47.40926217989272,8.598071029892722,47.40656252010728,8.595371370107278,True,CH5W+5J Wallisellen,8FVCCH5W+5J,,
55,15.0,OPERATIONAL,"Bahnhofpl. 8a, 8152 Opfikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112417205508337509917"">Urs Angst</a>'], 'photo_reference': 'Aap_uECeHMgqkF1yu-jG1kpu2N9L8KZHbcUhpbUmsXStloKYQDM7_6FUssbcVg4Vrpstc8-MAS7cYf5plpBaz0H_iuQOJQUSBTNblHBXeim1kmPm-txyjU3u_giSOUqok1M8UH3PPIiMaF9Z3Dvar7bD4xSlJpp3RFfRjk3rUJMURtW6VleC', 'width': 3024}]",ChIJo2-0FdMLkEcR13emhuHFfRo,5.0,ChIJo2-0FdMLkEcR13emhuHFfRo,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",3,47.4301842,8.5598768,47.43153402989272,8.561226629892722,47.42883437010727,8.558526970107279,True,CHJ5+3X Opfikon,8FVCCHJ5+3X,,
56,16.0,OPERATIONAL,"Schaffhauserstrasse 141, 8152 Opfikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104312983214405921292"">Aleksejs</a>'], 'photo_reference': 'Aap_uEA8OTwDGWeQ4xRG97giNm2MMQ7Cr_8b-Tf9CR7Cz1V7oYPq4GHNidYEEORJ4kfVa-XyAxt6J0V6CTLWL5Q33fhOwM74NM254a9hgQWgODFsFYg3fgH6a5Uj1KAvoKXmar6nrx-_OQfew8iceVh1seXn2kC9tH8G-KLnxFEDPNAj7Jfp', 'width': 3000}]",ChIJp2-TMgSgmkcRVls7Y61sO88,4.2,ChIJp2-TMgSgmkcRVls7Y61sO88,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",204,47.436237,8.568358,47.43758682989272,8.569707829892721,47.43488717010728,8.567008170107277,True,CHP9+F8 Opfikon,8FVCCHP9+F8,,
57,17.0,OPERATIONAL,"Soodstrasse 52, 8134 Adliswil, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100967198707224955536"">marlene izquierdo</a>'], 'photo_reference': 'Aap_uEBRo_HGYlhzFGMcgaiivl6XbAUM8wgF-GkGO0aB-6S1Oq8JdCuPbNyMw6ChH1o5l1jMRjkKRzQf_RABtbenQPUipRerJSnvvnK70hKaTyqJ2nBJ_8H5Y1hRp_fst2RGz66QzgoygfVTOs_P-FvO3SBsrddJD1QnWPGQQ28pUuIPiFAv', 'width': 4608}]",ChIJ256Za70JkEcRHKkutj37Fu4,4.1,ChIJ256Za70JkEcRHKkutj37Fu4,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",39,47.320401,8.521865,47.32195757989272,8.523387729892722,47.31925792010727,8.520688070107278,True,8GCC+5P Adliswil,8FVC8GCC+5P,,
